city,date,period,from,to,prob,prob_l,prob_u,fraction
Philadelphia,2020-01-01,1,Clouds,Clouds,0.26182316560143204,0.21792963937880397,0.30750661627042264,0.16068361627920258
Philadelphia,2020-01-01,1,Clouds,Rain,0.2576450048474928,0.22005420516944246,0.29747441185141804,0.16068361627920258
Philadelphia,2020-01-01,1,Clouds,Snow,0.1112156089384578,0.08974572338488052,0.13535394679880955,0.16068361627920258
Philadelphia,2020-01-01,1,Clouds,Sun,0.36864019998022246,0.3201161548011062,0.4159266305945961,0.16068361627920258
Philadelphia,2020-01-01,1,Rain,Clouds,0.14310258202201964,0.11354624163011315,0.1775235795322543,0.21183289583174061
Philadelphia,2020-01-01,1,Rain,Rain,0.3965019351802552,0.3522415700279693,0.43808506759212285,0.21183289583174061
Philadelphia,2020-01-01,1,Rain,Snow,0.06301462351597706,0.04770731953365724,0.08025235069843478,0.21183289583174061
Philadelphia,2020-01-01,1,Rain,Sun,0.3974895666606555,0.3563554211369365,0.43662918307279686,0.21183289583174061
Philadelphia,2020-01-01,1,Snow,Clouds,0.1097969584768029,0.07499585676682,0.148344795416409,0.1209132186920578
Philadelphia,2020-01-01,1,Snow,Rain,0.12925746217528386,0.09309719929182622,0.1660208647068715,0.1209132186920578
Philadelphia,2020-01-01,1,Snow,Snow,0.31184225665804666,0.2603098402296815,0.36622360705586116,0.1209132186920578
Philadelphia,2020-01-01,1,Snow,Sun,0.44842209979413417,0.39119847412598047,0.5031450261520096,0.1209132186920578
Philadelphia,2020-01-01,1,Sun,Clouds,0.14802170856812416,0.1251241893159334,0.17071022619766324,0.5065702691969991
Philadelphia,2020-01-01,1,Sun,Rain,0.1396845138678645,0.12310790627115809,0.15675666177627245,0.5065702691969991
Philadelphia,2020-01-01,1,Sun,Snow,0.1025688516622012,0.09063974427836932,0.11670664347705392,0.5065702691969991
Philadelphia,2020-01-01,1,Sun,Sun,0.6095676855050065,0.5833706586179193,0.6352862098598208,0.5065702691969991
Philadelphia,2020-01-08,2,Clouds,Clouds,0.2643706451481118,0.2202886584433632,0.31153191552891424,0.1598292341153335
Philadelphia,2020-01-08,2,Clouds,Rain,0.24763388598995859,0.2099366018248207,0.2881080844851136,0.1598292341153335
Philadelphia,2020-01-08,2,Clouds,Snow,0.11631809260804422,0.09405848463452922,0.1413928377904904,0.1598292341153335
Philadelphia,2020-01-08,2,Clouds,Sun,0.3696134817470907,0.3205180986330467,0.41845728151143974,0.1598292341153335
Philadelphia,2020-01-08,2,Rain,Clouds,0.14334141401433265,0.11251125168231088,0.1795947904830168,0.20452402862625685
Philadelphia,2020-01-08,2,Rain,Rain,0.39367529688802994,0.347545482982039,0.439014860177143,0.20452402862625685
Philadelphia,2020-01-08,2,Rain,Snow,0.0656831407892212,0.04972528982679589,0.0837420845573252,0.20452402862625685
Philadelphia,2020-01-08,2,Rain,Sun,0.3958049531933483,0.3507319672438719,0.43730470659394105,0.20452402862625685
Philadelphia,2020-01-08,2,Snow,Clouds,0.112881931198167,0.07944131980169927,0.15078825162263812,0.12716783898873196
Philadelphia,2020-01-08,2,Snow,Rain,0.1237228467184868,0.08893003724575732,0.1586841188927138,0.12716783898873196
Philadelphia,2020-01-08,2,Snow,Snow,0.3189987083340272,0.26536082867967165,0.37110555418525837,0.12716783898873196
Philadelphia,2020-01-08,2,Snow,Sun,0.4451781359339062,0.3904534238275907,0.49866002148225497,0.12716783898873196
Philadelphia,2020-01-08,2,Sun,Clouds,0.14508752469941943,0.12067697325445112,0.16785172953521524,0.5084788982696777
Philadelphia,2020-01-08,2,Sun,Rain,0.13477385699080727,0.11879018127022092,0.15114123174501184,0.5084788982696777
Philadelphia,2020-01-08,2,Sun,Snow,0.10713066011259187,0.09468407327750356,0.12179757431992658,0.5084788982696777
Philadelphia,2020-01-08,2,Sun,Sun,0.6124701908403201,0.5858431883086134,0.639200282678571,0.5084788982696777
Philadelphia,2020-01-15,3,Clouds,Clouds,0.26445426316796794,0.22053368849694466,0.31260440716428367,0.1578944092285424
Philadelphia,2020-01-15,3,Clouds,Rain,0.24308876803192342,0.20342553749502507,0.2858944875245991,0.1578944092285424
Philadelphia,2020-01-15,3,Clouds,Snow,0.11840493517794298,0.09595753060859155,0.14393371304294192,0.1578944092285424
Philadelphia,2020-01-15,3,Clouds,Sun,0.3709336433515456,0.32276121522298173,0.42091851744772724,0.1578944092285424
Philadelphia,2020-01-15,3,Rain,Clouds,0.1422759238421078,0.1105177100807822,0.18043656716510098,0.20122675834378823
Philadelphia,2020-01-15,3,Rain,Rain,0.3929515007835857,0.3455802232239429,0.437201228672502,0.20122675834378823
Philadelphia,2020-01-15,3,Rain,Snow,0.06690688809814774,0.05075739044139574,0.08492768701026965,0.20122675834378823
Philadelphia,2020-01-15,3,Rain,Sun,0.3973037854058059,0.3506343345016282,0.441345497114298,0.20122675834378823
Philadelphia,2020-01-15,3,Snow,Clouds,0.11594596873562753,0.08564593188551677,0.15370602997052016,0.12961526806587909
Philadelphia,2020-01-15,3,Snow,Rain,0.1198405508074748,0.08819252725219257,0.15691837627472197,0.12961526806587909
Philadelphia,2020-01-15,3,Snow,Snow,0.3213307396161236,0.26749614812389855,0.3757201306357224,0.12961526806587909
Philadelphia,2020-01-15,3,Snow,Sun,0.4443854048927846,0.3917187155771259,0.5002129310506029,0.12961526806587909
Philadelphia,2020-01-15,3,Sun,Clouds,0.14151912795011679,0.11635981887664357,0.16536634531010913,0.5112635643617903
