city,date,period,from,to,prob,prob_l,prob_u,fraction
Seattle,2020-01-01,1,Clouds,Clouds,0.3460869823562519,0.3075499542646791,0.38601112077093036,0.21113751262346508
Seattle,2020-01-01,1,Clouds,Rain,0.43580614357647773,0.38947049396443467,0.4770969897296601,0.21113751262346508
Seattle,2020-01-01,1,Clouds,Snow,0.0346645598540545,0.022839506318560597,0.04958426470321646,0.21113751262346508
Seattle,2020-01-01,1,Clouds,Sun,0.18241615424807622,0.14309805968523584,0.22337601556899764,0.21113751262346508
Seattle,2020-01-01,1,Rain,Clouds,0.16246477655852176,0.13894507564391068,0.18559955671635053,0.5236604156106252
Seattle,2020-01-01,1,Rain,Rain,0.7197001517438094,0.6936271944232499,0.7486142258346055,0.5236604156106252
Seattle,2020-01-01,1,Rain,Snow,0.031206220755449567,0.023378668806427645,0.04059814239795251,0.5236604156106252
Seattle,2020-01-01,1,Rain,Sun,0.08579930562790727,0.07174087082499139,0.10534134642214496,0.5236604156106252
Seattle,2020-01-01,1,Snow,Clouds,0.12569171505109505,0.08466207029548664,0.17822879905895828,0.05413217052005466
Seattle,2020-01-01,1,Snow,Rain,0.3104019827444278,0.24334893345339328,0.3797727060763878,0.05413217052005466
Seattle,2020-01-01,1,Snow,Snow,0.42145774458013885,0.331721115007343,0.4966076246835932,0.05413217052005466
Seattle,2020-01-01,1,Snow,Sun,0.1398900307092335,0.0972423884230729,0.20245256234101805,0.05413217052005466
Seattle,2020-01-01,1,Sun,Clouds,0.21776643557439504,0.1829672350955621,0.25810839478755676,0.21106990124585503
Seattle,2020-01-01,1,Sun,Rain,0.17726514126328152,0.1522635066277615,0.20513746571780034,0.21106990124585503
Seattle,2020-01-01,1,Sun,Snow,0.0360096885094352,0.025684205296623484,0.05146447664112263,0.21106990124585503
Seattle,2020-01-01,1,Sun,Sun,0.5677338980637664,0.5178619219342404,0.6090790009213791,0.21106990124585503
Seattle,2020-01-08,2,Clouds,Clouds,0.35126092840121315,0.3116417969478329,0.39345688340111545,0.20734233790146894
Seattle,2020-01-08,2,Clouds,Rain,0.4216459376680162,0.3733744655601823,0.46417545521987813,0.20734233790146894
Seattle,2020-01-08,2,Clouds,Snow,0.034846170563047014,0.022120222418956635,0.050866171444317924,0.20734233790146894
Seattle,2020-01-08,2,Clouds,Sun,0.1916392094069279,0.15310427443705937,0.23416797386851407,0.20734233790146894
Seattle,2020-01-08,2,Rain,Clouds,0.15783282953936817,0.13393502433417476,0.1817511743266643,0.5117570813504072
Seattle,2020-01-08,2,Rain,Rain,0.7207793902218049,0.6930614628365444,0.750894654796868,0.5117570813504072
Seattle,2020-01-08,2,Rain,Snow,0.032265981637426736,0.024056783407702943,0.042268280206563286,0.5117570813504072
Seattle,2020-01-08,2,Rain,Sun,0.08850704413946558,0.07433059311988655,0.10742766516914679,0.5117570813504072
Seattle,2020-01-08,2,Snow,Clouds,0.1255093483695749,0.08424783660255056,0.18152466352741004,0.05621641341628234
Seattle,2020-01-08,2,Snow,Rain,0.2951719070958589,0.2282295391159237,0.3725159175986609,0.05621641341628234
Seattle,2020-01-08,2,Snow,Snow,0.4304242371258875,0.3448869327515778,0.5096820492153259,0.05621641341628234
Seattle,2020-01-08,2,Snow,Sun,0.1422908186964552,0.10044839608216657,0.20560867842264086,0.05621641341628234
Seattle,2020-01-08,2,Sun,Clouds,0.20683231777359226,0.17068262797346406,0.2472521545911912,0.22468416733184146
Seattle,2020-01-08,2,Sun,Rain,0.17069673265074115,0.14823037929161553,0.19985393314341415,0.22468416733184146
Seattle,2020-01-08,2,Sun,Snow,0.03660589789390038,0.02528891200667463,0.052754184736774505,0.22468416733184146
Seattle,2020-01-08,2,Sun,Sun,0.5849411059297609,0.5352049703599703,0.6264894036537343,0.22468416733184146
Seattle,2020-01-15,3,Clouds,Clouds,0.3507838218398986,0.3121635353014362,0.3959855273277573,0.2015616233918525
Seattle,2020-01-15,3,Clouds,Rain,0.412408692414726,0.3644657205754116,0.45800169340480057,0.2015616233918525
Seattle,2020-01-15,3,Clouds,Snow,0.03457890117444286,0.02090810304981545,0.05102740996100428,0.2015616233918525
Seattle,2020-01-15,3,Clouds,Sun,0.20027773398281398,0.1621987770978233,0.2424128558804472,0.2015616233918525
Seattle,2020-01-15,3,Rain,Clouds,0.1522168151309086,0.12764710720939337,0.1765870975769204,0.5014353699068353
Seattle,2020-01-15,3,Rain,Rain,0.7198429877530252,0.6919088574280216,0.7524379874767122,0.5014353699068353
Seattle,2020-01-15,3,Rain,Snow,0.032744997888992586,0.024234855285980746,0.04294815757058304,0.5014353699068353
Seattle,2020-01-15,3,Rain,Sun,0.09376779177082314,0.07901734160287771,0.11253412032530244,0.5014353699068353
Seattle,2020-01-15,3,Snow,Clouds,0.12828080343952775,0.08467054901666027,0.18889165688482956,0.0568316131549264
Seattle,2020-01-15,3,Snow,Rain,0.2863767421297434,0.2172614009396177,0.36180252075970265,0.0568316131549264
Seattle,2020-01-15,3,Snow,Snow,0.4327211174432356,0.34429230298276786,0.5200112444558889,0.0568316131549264
Seattle,2020-01-15,3,Snow,Sun,0.14943693980490982,0.10284634444737059,0.21750578466610246,0.0568316131549264
Seattle,2020-01-15,3,Sun,Clouds,0.19524853049948654,0.15896497655696817,0.23699306820535082,0.2401713935463858
Seattle,2020-01-15,3,Sun,Rain,0.16745218739217987,0.14826434178299525,0.1963824408683028,0.2401713935463858
Seattle,2020-01-15,3,Sun,Snow,0.036442111663453375,0.02427473989576161,0.053240722628336234,0.2401713935463858
