city,date,period,from,to,prob,prob_l,prob_u,fraction
Des Moines,2020-03-25,13,Snow,Clouds,0.13951966408914873,0.09071041817169612,0.20265464498794744,0.06965872977027515
Des Moines,2020-03-25,13,Snow,Rain,0.04248108034628447,0.020212867084569618,0.08088710287624712,0.06965872977027515
Des Moines,2020-03-25,13,Snow,Snow,0.29443108659822836,0.22373068507349614,0.363284919459229,0.06965872977027515
Des Moines,2020-03-25,13,Snow,Sun,0.5193010410063679,0.44340681827186856,0.5948804720426764,0.06965872977027515
Des Moines,2020-03-25,13,Sun,Clouds,0.11873930447400138,0.0988011007381539,0.13746171536302682,0.48290359468418537
Des Moines,2020-03-25,13,Sun,Rain,0.1866629965879576,0.16785634924961185,0.206218821394498,0.48290359468418537
Des Moines,2020-03-25,13,Sun,Snow,0.03973441432399286,0.03463016402779137,0.04579073108874626,0.48290359468418537
Des Moines,2020-03-25,13,Sun,Sun,0.6551893683433608,0.6295288122302872,0.6804682719074995,0.48290359468418537
Des Moines,2020-04-01,14,Clouds,Clouds,0.3860011479183812,0.3416250031761231,0.4330653580049555,0.18215517367666628
Des Moines,2020-04-01,14,Clouds,Rain,0.2662975587089222,0.23176563720358617,0.30115808612000544,0.18215517367666628
Des Moines,2020-04-01,14,Clouds,Snow,0.04530083452406948,0.03757451219674924,0.05879081367461718,0.18215517367666628
Des Moines,2020-04-01,14,Clouds,Sun,0.30064644599757573,0.2623479793974026,0.338205902149428,0.18215517367666628
Des Moines,2020-04-01,14,Rain,Clouds,0.17740646492826354,0.14806415107932785,0.20792150851355867,0.2854235696217119
Des Moines,2020-04-01,14,Rain,Rain,0.47215966398657466,0.43474077082237106,0.5104147672682438,0.2854235696217119
Des Moines,2020-04-01,14,Rain,Snow,0.05593671957189432,0.047316776429011,0.06563719724609597,0.2854235696217119
Des Moines,2020-04-01,14,Rain,Sun,0.29371127580938344,0.26100411789672406,0.3251866014420851,0.2854235696217119
Des Moines,2020-04-01,14,Snow,Clouds,0.13822872560734828,0.08736551478624222,0.21118152406130453,0.05385560218945753
Des Moines,2020-04-01,14,Snow,Rain,0.048061313104620834,0.022048808857043405,0.09538320927430871,0.05385560218945753
Des Moines,2020-04-01,14,Snow,Snow,0.2794918418219327,0.20531562770767048,0.35930375495409395,0.05385560218945753
Des Moines,2020-04-01,14,Snow,Sun,0.5255752304073102,0.4405073097545341,0.607210663063053,0.05385560218945753
Des Moines,2020-04-01,14,Sun,Clouds,0.11193563575956753,0.09297487591541898,0.13016852456232753,0.4785656545121643
Des Moines,2020-04-01,14,Sun,Rain,0.20740732565718872,0.18881448334480805,0.22764128129051342,0.4785656545121643
Des Moines,2020-04-01,14,Sun,Snow,0.030358556526996004,0.02651604747487698,0.03532917526956479,0.4785656545121643
Des Moines,2020-04-01,14,Sun,Sun,0.6501803976756302,0.6250828474577842,0.6744915540333789,0.4785656545121643
Des Moines,2020-04-08,15,Clouds,Clouds,0.3686108263684601,0.32630313267304456,0.4139048009260399,0.17368170980319073
Des Moines,2020-04-08,15,Clouds,Rain,0.2946447197347092,0.25977708625276097,0.33129319702754856,0.17368170980319073
Des Moines,2020-04-08,15,Clouds,Snow,0.03475797061581885,0.028222951527335095,0.04808496284305748,0.17368170980319073
Des Moines,2020-04-08,15,Clouds,Sun,0.30084849466005686,0.2621724748487611,0.3388862629723939,0.17368170980319073
Des Moines,2020-04-08,15,Rain,Clouds,0.17334602448793068,0.14734490809694062,0.20138883611757694,0.31269894295417977
Des Moines,2020-04-08,15,Rain,Rain,0.48281294705132366,0.4483956240696915,0.520095603490893,0.31269894295417977
Des Moines,2020-04-08,15,Rain,Snow,0.041697129184308235,0.03515647921938589,0.049512352834272924,0.31269894295417977
Des Moines,2020-04-08,15,Rain,Sun,0.3014324370561986,0.27212936948529737,0.33159009558654035,0.31269894295417977
Des Moines,2020-04-08,15,Snow,Clouds,0.13817985741537864,0.08394313220056424,0.2226687619761119,0.040591291030822776
Des Moines,2020-04-08,15,Snow,Rain,0.054708187646744844,0.023825774270869016,0.11158400370151031,0.040591291030822776
Des Moines,2020-04-08,15,Snow,Snow,0.265240883094116,0.18685525770617606,0.36168798817855274,0.040591291030822776
Des Moines,2020-04-08,15,Snow,Sun,0.5327540706799077,0.42986255171804055,0.6271844541985692,0.040591291030822776
Des Moines,2020-04-08,15,Sun,Clouds,0.10512529549043773,0.0875986109491984,0.12118682807269304,0.47302805621180677
Des Moines,2020-04-08,15,Sun,Rain,0.2285563909242047,0.2095065723781679,0.24868802503044157,0.47302805621180677
Des Moines,2020-04-08,15,Sun,Snow,0.022665497322699773,0.019811026532935,0.027084197705403764,0.47302805621180677
Des Moines,2020-04-08,15,Sun,Sun,0.6438685307497594,0.6178779403456093,0.6673927180097996,0.47302805621180677
Des Moines,2020-04-15,16,Clouds,Clouds,0.35253691600419923,0.31208855709262595,0.39694502316939484,0.1656252182260252
Des Moines,2020-04-15,16,Clouds,Rain,0.3195666995489569,0.2810191881604668,0.35937980457044716,0.1656252182260252
Des Moines,2020-04-15,16,Clouds,Snow,0.02623283531712444,0.02060245529814827,0.039269737575839195,0.1656252182260252
