city,date,period,from,to,prob,prob_l,prob_u,fraction
New York,2020-01-01,1,Clouds,Clouds,0.3694467525748568,0.31728691666727704,0.41913674780322696,0.18961083421455643
New York,2020-01-01,1,Clouds,Rain,0.21190011033871398,0.17650576405506466,0.26693978690455034,0.18961083421455643
New York,2020-01-01,1,Clouds,Snow,0.0854932040222437,0.06120107865349478,0.11593002042471812,0.18961083421455643
New York,2020-01-01,1,Clouds,Sun,0.33099640675776165,0.278977625543787,0.3828223397454193,0.18961083421455643
New York,2020-01-01,1,Rain,Clouds,0.16518570735729415,0.13033417797414343,0.20834964807830297,0.22364323179488105
New York,2020-01-01,1,Rain,Rain,0.40681082780138406,0.35497677577314934,0.4559119446960306,0.22364323179488105
New York,2020-01-01,1,Rain,Snow,0.05996601952622329,0.04337172537032066,0.08102524580643337,0.22364323179488105
New York,2020-01-01,1,Rain,Sun,0.3683123625156042,0.3164138737694649,0.42409739604206936,0.22364323179488105
New York,2020-01-01,1,Snow,Clouds,0.12742954961585323,0.08436186134546927,0.18229226458152203,0.10075528209740757
New York,2020-01-01,1,Snow,Rain,0.13923384312979967,0.09268168734192014,0.1935929971907992,0.10075528209740757
New York,2020-01-01,1,Snow,Snow,0.2785974468185276,0.21190860452936125,0.3414829049386845,0.10075528209740757
New York,2020-01-01,1,Snow,Sun,0.45041713022344926,0.38858695737528925,0.5284803797742111,0.10075528209740757
New York,2020-01-01,1,Sun,Clouds,0.1433013249892312,0.12195559041185064,0.16377609039471253,0.48599065189315493
New York,2020-01-01,1,Sun,Rain,0.16110741465829165,0.1393159404095386,0.18901469438001905,0.48599065189315493
New York,2020-01-01,1,Sun,Snow,0.08846276820984278,0.07190818986940625,0.10594960051930999,0.48599065189315493
New York,2020-01-01,1,Sun,Sun,0.6072797453263181,0.5767866453176698,0.6371025596848925,0.48599065189315493
New York,2020-01-08,2,Clouds,Clouds,0.3809685745829051,0.32832139852104403,0.43186542251327326,0.18687239154467783
New York,2020-01-08,2,Clouds,Rain,0.20664871784386213,0.17107159606715233,0.2654453319057619,0.18687239154467783
New York,2020-01-08,2,Clouds,Snow,0.08921351221363563,0.06337942189890428,0.1210781147078516,0.18687239154467783
New York,2020-01-08,2,Clouds,Sun,0.32179656902869574,0.26841439769733255,0.37553754635859304,0.18687239154467783
New York,2020-01-08,2,Rain,Clouds,0.16719644891121063,0.12838846578375018,0.21328774557622995,0.21590865398563844
New York,2020-01-08,2,Rain,Rain,0.40596700495509014,0.35086787083322457,0.45824263807680654,0.21590865398563844
New York,2020-01-08,2,Rain,Snow,0.062427495069128515,0.04474122583590267,0.08430934639263435,0.21590865398563844
New York,2020-01-08,2,Rain,Sun,0.3644967406144921,0.310419178452606,0.4230403727200426,0.21590865398563844
New York,2020-01-08,2,Snow,Clouds,0.12384062373973144,0.08502877800506925,0.17472889463707764,0.10510239546346899
New York,2020-01-08,2,Snow,Rain,0.1321874410240486,0.08959485601471787,0.1832951659786881,0.10510239546346899
New York,2020-01-08,2,Snow,Snow,0.28014092931211465,0.21500620710578472,0.3447805865324686,0.10510239546346899
New York,2020-01-08,2,Snow,Sun,0.4586502739275711,0.39848828814275394,0.534171577639067,0.10510239546346899
New York,2020-01-08,2,Sun,Clouds,0.1349424161993607,0.11337428660404977,0.15437007838621286,0.4921165590062147
New York,2020-01-08,2,Sun,Rain,0.15355076695092196,0.13377399739606644,0.18115853706801732,0.4921165590062147
New York,2020-01-08,2,Sun,Snow,0.09229565363208447,0.07521104650214577,0.11048296002405,0.4921165590062147
New York,2020-01-08,2,Sun,Sun,0.6190890520565804,0.5883040331808279,0.6492805993562968,0.4921165590062147
New York,2020-01-15,3,Clouds,Clouds,0.38644829783502044,0.3331877925599251,0.4370441759454049,0.18165620910314348
New York,2020-01-15,3,Clouds,Rain,0.20451230847465265,0.16847162847015218,0.261133519980277,0.18165620910314348
New York,2020-01-15,3,Clouds,Snow,0.09060961529492922,0.06393641547793019,0.12294763563156716,0.18165620910314348
New York,2020-01-15,3,Clouds,Sun,0.3148411106478116,0.2635585620643345,0.3709247444583868,0.18165620910314348
New York,2020-01-15,3,Rain,Clouds,0.1672505825377466,0.12827861252242861,0.21710899266338357,0.21128354169465052
New York,2020-01-15,3,Rain,Rain,0.40457688547226933,0.3489242373710739,0.46033047615782874,0.21128354169465052
New York,2020-01-15,3,Rain,Snow,0.06337676223975663,0.045352554153634414,0.08584955543272305,0.21128354169465052
New York,2020-01-15,3,Rain,Sun,0.3631571083238738,0.3086780848470416,0.4224523338957697,0.21128354169465052
New York,2020-01-15,3,Snow,Clouds,0.12102492886265317,0.08465819507420612,0.17324969751850416,0.1066986291459038
New York,2020-01-15,3,Snow,Rain,0.12668292123565306,0.08666540249069551,0.1749818154476957,0.1066986291459038
New York,2020-01-15,3,Snow,Snow,0.278658216016229,0.21351958576078464,0.34466843776984274,0.1066986291459038
New York,2020-01-15,3,Snow,Sun,0.4712211678873143,0.4070355300752581,0.5397226843010062,0.1066986291459038
New York,2020-01-15,3,Sun,Clouds,0.1258112462716977,0.10349061834289389,0.14580159266544956,0.5003616200563021
New York,2020-01-15,3,Sun,Rain,0.1495718379166952,0.130357059262225,0.1767127424853313,0.5003616200563021
New York,2020-01-15,3,Sun,Snow,0.09386571296227549,0.07655150348637277,0.11219370572109932,0.5003616200563021
New York,2020-01-15,3,Sun,Sun,0.6304675011239951,0.5993347612488837,0.6604868382545018,0.5003616200563021
New York,2020-01-22,4,Clouds,Clouds,0.38803272603759864,0.3334805952004856,0.4396136061116337,0.17503608298782355
