city,date,period,from,to,prob,prob_l,prob_u,fraction
Minneapolis,2020-01-15,3,Snow,Rain,0.017765482385806927,0.009940127077547293,0.027773959166167837,0.3460010844666239
Minneapolis,2020-01-15,3,Snow,Snow,0.45842335114093535,0.42036311484100497,0.5035988311793616,0.3460010844666239
Minneapolis,2020-01-15,3,Snow,Sun,0.4187478777938747,0.37473353171512924,0.4596808496858752,0.3460010844666239
Minneapolis,2020-01-15,3,Sun,Clouds,0.17738399428864748,0.15385117801837633,0.20311438227738424,0.44012024602709193
Minneapolis,2020-01-15,3,Sun,Rain,0.017467651227416503,0.01082688551096301,0.026413003491637617,0.44012024602709193
Minneapolis,2020-01-15,3,Sun,Snow,0.2659363464642637,0.24192689933118267,0.2887048949134763,0.44012024602709193
Minneapolis,2020-01-15,3,Sun,Sun,0.5395227223406205,0.5059326641867647,0.5692708724432098,0.44012024602709193
Minneapolis,2020-01-22,4,Clouds,Clouds,0.3569110002948837,0.3126194615433918,0.4006692544941496,0.18311306022040819
Minneapolis,2020-01-22,4,Clouds,Rain,0.05254517938717075,0.03412066674090854,0.0743508343285671,0.18311306022040819
Minneapolis,2020-01-22,4,Clouds,Snow,0.31062395678318755,0.26441403006886555,0.3514271987985841,0.18311306022040819
Minneapolis,2020-01-22,4,Clouds,Sun,0.2815656282385024,0.2362702564261529,0.3275595452783612,0.18311306022040819
Minneapolis,2020-01-22,4,Rain,Clouds,0.1771918083703189,0.1295627013778564,0.24406848924137992,0.030239217196990853
Minneapolis,2020-01-22,4,Rain,Rain,0.19526817556929021,0.14244496417889463,0.27723815802157026,0.030239217196990853
Minneapolis,2020-01-22,4,Rain,Snow,0.40904422900093784,0.3416437774397296,0.4813166272359295,0.030239217196990853
Minneapolis,2020-01-22,4,Rain,Sun,0.20883425320390836,0.15968353412908443,0.2685303446599781,0.030239217196990853
Minneapolis,2020-01-22,4,Snow,Clouds,0.10474222351037643,0.08187911520019507,0.1303106420686304,0.33716337633727284
Minneapolis,2020-01-22,4,Snow,Rain,0.017658289162314347,0.010255067251629064,0.02831789733089911,0.33716337633727284
Minneapolis,2020-01-22,4,Snow,Snow,0.44391665903124344,0.40614235308436186,0.48593496495877153,0.33716337633727284
Minneapolis,2020-01-22,4,Snow,Sun,0.4322101876812859,0.38786724911576614,0.4724012946248731,0.33716337633727284
Minneapolis,2020-01-22,4,Sun,Clouds,0.17137761448634653,0.14861648405871433,0.19699908443088027,0.4494843462453282
Minneapolis,2020-01-22,4,Sun,Rain,0.019467333601172906,0.01179870579182389,0.02873961561967324,0.4494843462453282
Minneapolis,2020-01-22,4,Sun,Snow,0.26284511388017423,0.23861716941503636,0.2852686083483851,0.4494843462453282
Minneapolis,2020-01-22,4,Sun,Sun,0.5467494859639694,0.5148985482209909,0.5772943044789857,0.4494843462453282
Minneapolis,2020-01-29,5,Clouds,Clouds,0.35352770972237846,0.31043424920017015,0.3957971789443122,0.1825154242171276
Minneapolis,2020-01-29,5,Clouds,Rain,0.05946558313397014,0.03926117545558494,0.08257850622009555,0.1825154242171276
Minneapolis,2020-01-29,5,Clouds,Snow,0.2989408761031628,0.2550684647563649,0.33858525106358883,0.1825154242171276
Minneapolis,2020-01-29,5,Clouds,Sun,0.2887401848164902,0.24586908924139328,0.3311556580932534,0.1825154242171276
Minneapolis,2020-01-29,5,Rain,Clouds,0.16994336330398385,0.12584415569712482,0.23232188606177612,0.03462323011423866
Minneapolis,2020-01-29,5,Rain,Rain,0.21165255819110065,0.15669216669893232,0.28930253823273067,0.03462323011423866
Minneapolis,2020-01-29,5,Rain,Snow,0.3939710216199374,0.32799363954680055,0.46286164813534086,0.03462323011423866
Minneapolis,2020-01-29,5,Rain,Sun,0.2164701118139587,0.16605439731029098,0.2748960859257175,0.03462323011423866
Minneapolis,2020-01-29,5,Snow,Clouds,0.10873723561696852,0.0852017670520467,0.13476052343130338,0.32238014001637016
Minneapolis,2020-01-29,5,Snow,Rain,0.01831238697162855,0.011163067004250198,0.02985111984764632,0.32238014001637016
Minneapolis,2020-01-29,5,Snow,Snow,0.42678789041184345,0.387770381770543,0.468348163769569,0.32238014001637016
Minneapolis,2020-01-29,5,Snow,Sun,0.4449124750430353,0.4038219667447034,0.48393795082999114,0.32238014001637016
Minneapolis,2020-01-29,5,Sun,Clouds,0.16714040122118579,0.14553178289542312,0.1904024212639593,0.4604812056522635
Minneapolis,2020-01-29,5,Sun,Rain,0.0228491670151265,0.014518030781475122,0.033512168998778444,0.4604812056522635
Minneapolis,2020-01-29,5,Sun,Snow,0.2528569816514967,0.22936058382648633,0.27429476442718087,0.4604812056522635
Minneapolis,2020-01-29,5,Sun,Sun,0.5573196529494261,0.5286957894547183,0.5873674845246719,0.4604812056522635
Minneapolis,2020-02-05,6,Clouds,Clouds,0.3513191381270358,0.31112160683901635,0.394695362953524,0.18337767926934478
Minneapolis,2020-02-05,6,Clouds,Rain,0.0689627154106,0.04614280719259476,0.09456196907513556,0.18337767926934478
Minneapolis,2020-02-05,6,Clouds,Snow,0.2817980212172778,0.24068711025573764,0.3201258846724987,0.18337767926934478
Minneapolis,2020-02-05,6,Clouds,Sun,0.2974471459015782,0.2581189941176474,0.33771231955589875,0.18337767926934478
Minneapolis,2020-02-05,6,Rain,Clouds,0.1654846720361487,0.12197040442082606,0.22235060314562324,0.04143116259381171
Minneapolis,2020-02-05,6,Rain,Rain,0.23234258766464921,0.17342809954648655,0.3022234539942136,0.04143116259381171
Minneapolis,2020-02-05,6,Rain,Snow,0.3699721646045473,0.307959691767818,0.43476515986889286,0.04143116259381171
Minneapolis,2020-02-05,6,Rain,Sun,0.22648080215898378,0.17835433505354223,0.28693440757918764,0.04143116259381171
Minneapolis,2020-02-05,6,Snow,Clouds,0.11404256573413932,0.0881663100906531,0.14111669736416282,0.30232568084497136
Minneapolis,2020-02-05,6,Snow,Rain,0.02027742195232982,0.012877627965214113,0.0321684985504358,0.30232568084497136
Minneapolis,2020-02-05,6,Snow,Snow,0.40710340879497936,0.3683009178108398,0.44681437073208974,0.30232568084497136
Minneapolis,2020-02-05,6,Snow,Sun,0.45818269067218675,0.4153012454650369,0.49573580356501845,0.30232568084497136
Minneapolis,2020-02-05,6,Sun,Clouds,0.1638936658682073,0.14517736509435764,0.18480162225633073,0.4728654772918721
Minneapolis,2020-02-05,6,Sun,Rain,0.027494676120610507,0.018352882081202414,0.039589882311976875,0.4728654772918721
Minneapolis,2020-02-05,6,Sun,Snow,0.23695248945271374,0.21519875634230323,0.2578282092134709,0.4728654772918721
Minneapolis,2020-02-05,6,Sun,Sun,0.5712149898941503,0.5457419341605183,0.6002791593577501,0.4728654772918721
Minneapolis,2020-02-12,7,Clouds,Clouds,0.35057816192689606,0.3122626853563416,0.39216786730944375,0.18557367165669394
Minneapolis,2020-02-12,7,Clouds,Rain,0.08245590556496901,0.057105941916019295,0.11096264154553495,0.18557367165669394
Minneapolis,2020-02-12,7,Clouds,Snow,0.25940939452008993,0.2242639963352781,0.2945294290811904,0.18557367165669394
Minneapolis,2020-02-12,7,Clouds,Sun,0.3083712034599159,0.2711167229581303,0.34637778075486436,0.18557367165669394
Minneapolis,2020-02-12,7,Rain,Clouds,0.16146448460983917,0.11927166301045018,0.21403136884407348,0.052097855276059146
Minneapolis,2020-02-12,7,Rain,Rain,0.2556946583973477,0.19661716535639887,0.32023042956983194,0.052097855276059146
Minneapolis,2020-02-12,7,Rain,Snow,0.3377752821032215,0.2807455472707947,0.39706680164508223,0.052097855276059146
Minneapolis,2020-02-12,7,Rain,Sun,0.24074809213384138,0.19161910847734265,0.2997333607107393,0.052097855276059146
